date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
2020-09-02,0.70682,0.58616,4.52,-7.19692,0.68,0.163968,0.2889688,0.006155343,0.194688,0.500418,120.04382,186957.28,2020
2020-09-03,0.7007,0.57768,4.4,-7.36566,0.7,0.1618,0.2956488,0.006287327,0.194156,0.489278,119.35964,187181.8,2020
2020-09-04,0.71336,0.58606,4.64,-7.07884,0.7,0.153662,0.2978338,0.006155811,0.193846,0.506438,120.06522,183908.84,2020
2020-09-05,0.71664,0.58032,4.72,-7.10426,0.68,0.153462,0.2973718,0.006137111,0.193548,0.501978,120.22636,182380.48,2020
2020-09-06,0.7042,0.59596,4.9,-6.82388,0.7,0.146216,0.2776644,0.006137543,0.195242,0.497198,119.45146,183197.7,2020
2020-09-07,0.70064,0.60418,4.08,-6.83258,0.74,0.15147,0.28097376,0.00704074,0.195102,0.48954,120.82148,183256.46,2020
2020-09-08,0.69446,0.6135,3.92,-6.75104,0.74,0.14641,0.26496576,0.007040769,0.19415,0.50138,122.89428,182612.36,2020
2020-09-09,0.70004,0.6119,3.98,-6.8477,0.72,0.140554,0.26595376,0.00179601,0.195508,0.5088,121.97414,184491.9,2020
2020-09-10,0.696,0.6131,3.96,-6.8425,0.74,0.133784,0.26393376,0.001796238,0.196492,0.5089,122.01184,185065.5,2020
2020-09-11,0.69764,0.6001,4.2,-6.8254,0.7,0.142266,0.27877376,0.001796693,0.190226,0.49242,123.10598,185116.54,2020
2020-09-12,0.7088,0.58818,4.14,-7.00998,0.7,0.151684,0.28869376,0.001796513,0.182722,0.479918,123.59144,181140.88,2020
2020-09-13,0.69982,0.5933,4.08,-6.86472,0.7,0.148024,0.29273376,0.007036513,0.178002,0.470938,123.44344,181225,2020
2020-09-14,0.69784,0.59596,4.1,-6.9271,0.7,0.139772,0.27639296,0.002638915,0.17688,0.492138,122.21298,192536.72,2020
2020-09-15,0.70712,0.58728,4.18,-7.03426,0.68,0.141206,0.27356096,0.002638915,0.179164,0.493598,121.13052,191550.98,2020
2020-09-16,0.69748,0.58806,3.98,-7.07534,0.7,0.13516,0.27624696,0.002625755,0.183824,0.487798,122.57348,191517.1,2020
2020-09-17,0.69586,0.59062,4,-7.1122,0.7,0.135414,0.26048296,0.003329755,0.183604,0.487898,123.1533,192041.2,2020
2020-09-18,0.71194,0.56774,3.94,-7.36554,0.7,0.144192,0.28408196,0.02054413,0.174582,0.49226,122.95926,189787.72,2020
2020-09-19,0.70566,0.57684,4.04,-7.21706,0.7,0.142968,0.27921898,0.020543436,0.178582,0.48948,122.97802,188736,2020
2020-09-20,0.71028,0.58778,3.88,-7.06824,0.7,0.133926,0.25513898,0.00265893,0.178488,0.501158,123.82346,192600.28,2020
2020-09-21,0.7161,0.60068,4.7,-6.72416,0.66,0.14513,0.22470136,0.002766244,0.175348,0.51624,123.97766,186947.76,2020
2020-09-22,0.70848,0.60652,4.82,-6.7363,0.68,0.148188,0.23789218,0.015606196,0.170648,0.5165,126.95998,187466.34,2020
2020-09-23,0.70958,0.6141,4.86,-6.7074,0.68,0.154454,0.23057218,0.015606196,0.181408,0.52336,125.42412,185971.14,2020
2020-09-24,0.71632,0.60316,5.14,-6.72316,0.66,0.149348,0.23499218,0.016721472,0.163848,0.52962,124.71118,197043.44,2020
2020-09-25,0.7126,0.60442,5.14,-6.78208,0.66,0.148506,0.23032678,0.016720988,0.165498,0.52202,125.41074,195966.26,2020
2020-09-26,0.71052,0.59038,5.14,-7.09464,0.66,0.138076,0.23962278,0.017629555,0.162988,0.5245,127.74766,195495.84,2020
2020-09-27,0.70812,0.59624,5.16,-7.01202,0.68,0.143638,0.24376278,0.017629546,0.16408,0.52502,127.06734,196261.4,2020
2020-09-28,0.6891,0.6056,4.88,-7.10082,0.7,0.124082,0.24448736,0.034922796,0.18036,0.53844,125.38648,198002.38,2020
2020-09-29,0.6849,0.60922,4.94,-7.0253,0.7,0.12495,0.23782438,0.034817596,0.1796,0.52822,125.57614,197750.12,2020
